partition,item,supply,date,uni,amount,unitPrice
民權,DG0000000362-DEXAMETHASONE Injection 0.5%,D0094-嘉鏵,2019-04-16,支,50,21
民權,DG0000001042-DEX-CTM 2mg,D0094-嘉鏵,2019-04-16,顆,1000,0.2
民權,DG0000000482-ELOMET 5g(MOMETASONE FUROATE),D0094-嘉鏵,2019-04-16,條,200,33
民權,DG0000000177-NOLVADEX 10mg Tab.,D0094-嘉鏵,2019-04-16,顆,150,3.6
民權,DG0000000587-SOLU-MEDROL INJ 40MG,D0094-嘉鏵,2019-04-16,瓶,25,48
民權,DG0000000769-[管]Ultracet Tab 37.5MG/325MG,D0094-嘉鏵,2019-04-16,顆,400,4
民權,DG0000001367-卡比羅庫諾林注射液 10毫克/毫升,D0212-華德醫材,2019-04-16,支,50,180
民權,DG0000000689-0.1% Protopic Oint.5gm(皮),D0218-宏曜藥業,2019-04-16,條,10,217
懷寧小禾馨,DG0000000365-ZITHROMAX SUSP (新生/民權),D0005-久裕,2019-04-13,瓶,50,201.7
懷寧小禾馨,DG0000000303-IBUPROFEN依普芬口服懸浮液 (兒),D0068-晟德,2019-04-13,瓶,200,15
懷寧小禾馨,DG0000000315-Soltan syrup 舒痰液(民/小),D0068-晟德,2019-04-13,瓶,100,15
懷寧小禾馨,DG0000000333-KIDSOLONE ORAL SOLUTION 60ml(,D0068-晟德,2019-04-13,瓶,60,54
懷寧小禾馨,DG0000000351-60ml*CETIRIZINE SOL(民/小),D0068-晟德,2019-04-13,瓶,100,28.02
懷寧小禾馨,DG0000000357-Dinco Syrup 120ml(兒),D0068-晟德,2019-04-13,瓶,30,26.033
懷寧小禾馨,DG0000001080-Butamirate Liquid 60ml(民/小),D0068-晟德,2019-04-13,瓶,100,15
懷寧小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),D0068-晟德,2019-04-13,瓶,100,15
懷寧小禾馨,DG0000001087-Exdila Liquid喘解液(兒),D0068-晟德,2019-04-13,瓶,100,15.99
懷寧小禾馨,DG0000000342-CETIRIZINE SOL(30ML)(兒),D0068-晟德,2019-04-13,瓶,200,15.99
懷寧小禾馨,DG0000000123-Actein 66.7mg/gm 3GM,D0073-健喬信元,2019-04-13,包,2800,1.64
懷寧小禾馨,DG0000001012-QV cream舒敏加護乳霜,D0087-裕利,2019-04-13,盒,11,305.455
懷寧小禾馨,DG0000000367-AVAMYS NASAL SPRAY(兒),D0087-裕利,2019-04-13,瓶,20,198
懷寧小禾馨,DG0000000319-BIOFERMIN TAB.,D0087-裕利,2019-04-13,顆,350,1.626
懷寧小禾馨,DG0000000667-CLEOCIN T GEL 1%(皮),D0094-嘉鏵,2019-04-13,條,5,186
懷寧小禾馨,DG0000000784-AUGMENTIN SYRUP 457MG/5ML(兒),D0094-嘉鏵,2019-04-13,瓶,70,64
懷寧小禾馨,DG0000000318-ATROVENT(兒),D0094-嘉鏵,2019-04-13,支,40,8.5
懷寧小禾馨,DG0000001349-Muco-Relax 妙可適益解水,D0102-漢昇,2019-04-13,瓶,36,130.833
民權,DG0000000112-(包)ANTIBIOPHILUS 1500mg,D0001-一成藥品,2019-04-11,包,1260,16.667
民權,DG0000001394-Belviq 沛麗婷膜衣錠10毫克,D0005-久裕,2019-04-11,粒,720,50
民權,DG0000000644-KYTRIL 1mg/ml (新/民),D0006-大昌華嘉,2019-04-11,支,40,225.15
民權,DG0000000164-Oxytocin inj 10IU/ml(新/民),D0008-大豐,2019-04-11,支,1100,13.636
民權,DG0000000072-強力施美藥膏C.B. OINTMENT,D0010-中化,2019-04-11,條,200,9
民權,DG0000000688-Esmya 5mg (盒裝),D0015-友華生技,2019-04-11,盒,25,3535.84
民權,DG0000000023-CEFAZOLIN INJ 1G(婦),D0022-永信藥品,2019-04-11,瓶,2000,30
民權,DG0000000161-FUCON INJ(BUTYLSCOPOLAMINE),D0022-永信藥品,2019-04-11,支,400,15
民權,DG0000000119-PEACE tab 鼻福錠,D0022-永信藥品,2019-04-11,顆,980,1.735
民權,DG0000000016-PROMERAN F.C.TAB 5MG,D0025-生達,2019-04-11,顆,6000,0.47
民權,DG0000000668-Laston Inj 30mg/ml(民權/新生),D0052-信東,2019-04-11,支,300,25
民權,DG0000000397-EPHEDRINE 40mg INJ.民/新,D0052-信東,2019-04-11,支,300,12
民權,DG0000001362-喜婦福寧錠 Cimidona tablets,D0061-美時,2019-04-11,粒,780,19.231
民權,DG0000000467-SEVOFLURANE(新生/民權),D0064-美達特,2019-04-11,CC,12,4200
民權,DG0000000202-Duphaston 10mg Tab.,D0087-裕利,2019-04-11,顆,1000,22
民權,DG0000001297-[健保]羅氏智航血糖試紙(10片),D0087-裕利,2019-04-11,片,50,19
民權,DG0000001296-[健保]羅氏智航血糖試紙(50片),D0087-裕利,2019-04-11,片,250,19
民權,DG0000000216-(3劑)Cervarix保蓓子宮頸疫苗,D0087-裕利,2019-04-11,支,100,2000
民權,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-04-11,顆,1100,1.82
民權,DG0000000374-BEROTEC N 100MCG/PUFF,D0094-嘉鏵,2019-04-11,瓶,8,150
民權,DG0000000708-CANESTEN 1% CREAM 20gm(皮),D0094-嘉鏵,2019-04-11,條,5,145
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-11,包,30,7
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-11,包,30,7
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-11,包,30,7
民權,DG0000000076-[管]Xanax 0.5mg (Alprazolam),D0094-嘉鏵,2019-04-11,顆,1000,2
民權,DG0000000076-[管]Xanax 0.5mg (Alprazolam),D0094-嘉鏵,2019-04-11,顆,2000,2
民權,DG0000000012-SHITON S.C.TAB 5MG,D0112-優生,2019-04-11,顆,4000,1.1
民權,DG0000000626-eurogel plus gel優潔疤痕護理凝,D0113-優龍,2019-04-11,條,100,900
民權,DG0000000071-(17-OHP)Progeston Depot 125mg,D0197-阿德比,2019-04-11,盒,230,208.696
民權,DG0000000100-B-complex INJ(婦),D0204-人力(安星),2019-04-11,支,250,9.452
民權,DG0000001332-Duphalac杜化液 200ml,D0213-泰和碩,2019-04-11,CC,144,120
民權,DG0000000873-Protopic Oint. 0.03% 5gm(皮),D0218-宏曜藥業,2019-04-11,條,10,197
民權,DG0000000690-Xamiol gel 30g絲玫歐凝膠(皮),D0218-宏曜藥業,2019-04-11,條,11,509.091
民權小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,D0005-久裕,2019-04-11,支,200,2425
民權小禾馨,DG0000000301-RotaRix羅特律(自費)(GSK),D0087-裕利,2019-04-11,支,125,1735
懷寧,DG0000000035-Potarlon TAB 500MG,D0022-永信藥品,2019-04-10,顆,3000,0.585
懷寧,DG0000000030-FLU-D CAP 150MG,D0022-永信藥品,2019-04-10,顆,100,54
懷寧,DG0000000089-[管]Apano(Mifepristone) 200mg,D0061-美時,2019-04-10,顆,230,521.739
懷寧,DG0000000090-Cytotec 200mcg,D0061-美時,2019-04-10,顆,460,0
懷寧,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-04-10,顆,700,1.82
懷寧,DG0000000264-SMECTA POWDER舒腹達,D0094-嘉鏵,2019-04-10,包,150,5.567
懷寧,DG0000000466-siliverzine 20GM (新/小/民),D0094-嘉鏵,2019-04-10,條,4,60
懷寧,DG0000000069-Bendol F.C. Tab,D0211-芯一,2019-04-10,顆,5000,1.028
懷寧,DG0000001220-850MG Glucophage TAB,D0094-嘉鏵,2019-04-10,錠,630,1.859
懷寧小禾馨,DG0000000265-IBUPROFEN  400mg F.C. Tab.,D0022-永信藥品,2019-04-10,顆,1000,0.93
懷寧小禾馨,DG0000000024-COTAZYM CAP,D0022-永信藥品,2019-04-10,顆,2000,1.08
懷寧小禾馨,DG0000000308-HYDROCORTISONE 10g,D0036-杏輝,2019-04-10,條,144,14.701
懷寧小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),D0087-裕利,2019-04-10,支,200,1100
懷寧小禾馨,DG0000000482-ELOMET 5g(MOMETASONE FUROATE),D0094-嘉鏵,2019-04-10,條,100,28.6
懷寧小禾馨,DG0000001315-(盒)Infloran益腹寧膠囊20#,D0208-榮懋興業,2019-04-10,盒,50,300
新生,DG0000000058-喜癒痔軟膏 XYLMOL OINT,D0036-杏輝,2019-04-09,條,72,50
新生,DG0000000733-Monurol 3g GRANULES(新/懷),D0043-幸生,2019-04-09,包,23,140.87
新生,DG0000000408-NaCl 0.9% INJ. 20mL,D0052-信東,2019-04-09,支,720,5
新生,DG0000000160-D50W 20ml,D0052-信東,2019-04-09,支,720,8
新生,DG0000000115-(冷藏)@Gonal-F 300IU,D0087-裕利,2019-04-09,支,5,2400
新生,DG0000000043-蜜蕊娜避孕器,D0087-裕利,2019-04-09,組,10,3776
新生,DG0000000371-Marcaine inj. 0.5% 20mL (新生/,D0087-裕利,2019-04-09,瓶,600,194
新生,DG0000000092-PREMARIN VAGINAL CREAM  14GM,D0094-嘉鏵,2019-04-09,條,5,219
新生,DG0000000130-Aldara 5% cream (婦),D0094-嘉鏵,2019-04-09,包,12,241.667
新生,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-09,包,30,7
新生,DG0000000029-BUSCOPAN TAB 10mg,D0094-嘉鏵,2019-04-09,顆,1000,1.5
新生,DG0000000864-Rapid Diagnostic test(流感快篩,D0118-耀龍生技,2019-04-09,組,40,150
新生,DG0000001128-Procto-eze痔瘡乳膏,D0196-康令美,2019-04-09,條,20,420
新生,DG0000000046-UTROGESTAN 100MG,D0005-久裕,2019-04-03,顆,4950,7.805
新生,DG0000000472-Duratocin 100mcg/ml(新生/民權),D0006-大昌華嘉,2019-04-03,支,225,1333.333
新生,DG0000000022-CEPHANMYCIN CAP 500MG,D0022-永信藥品,2019-04-03,顆,6000,1.68
新生,DG0000000035-Potarlon TAB 500MG,D0022-永信藥品,2019-04-03,顆,6000,0.585
新生,DG0000000028-ERGOMETRINE TAB 0.2MG,D0022-永信藥品,2019-04-03,顆,4000,1.1
新生,DG0000000020-BOKEY E.M CAP 100MG,D0022-永信藥品,2019-04-03,顆,2940,0.918
新生,DG0000000036-SORIN TAB 200MG,D0022-永信藥品,2019-04-03,顆,1000,0.8
新生,DG0000000156-ANTIFUNGAL VAG. SUPP,D0022-永信藥品,2019-04-03,顆,624,6.154
新生,DG0000000023-CEFAZOLIN INJ 1G(婦),D0022-永信藥品,2019-04-03,瓶,1000,30
新生,DG0000000056-MYCOMB CREAM 美康乳膏  10Gm,D0036-杏輝,2019-04-03,條,288,19.601
新生,DG0000000409-Water for injection 20mL,D0052-信東,2019-04-03,支,720,5
新生,DG0000000668-Laston Inj 30mg/ml(民權/新生),D0052-信東,2019-04-03,支,100,25
新生,DG0000000396-VITAMIN K1(PHYTOMENADIONE)(新/,D0052-信東,2019-04-03,支,100,10
新生,DG0000000397-EPHEDRINE 40mg INJ.民/新,D0052-信東,2019-04-03,支,100,15
新生,DG0000000070-HARINGER(SODIUM CHLORIDE)500ML,D0054-南光,2019-04-03,包,360,21
新生,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-04-03,支,100,70
新生,DG0000000359-[管]DORMICUM 5MG/ML(新/民/內),D0087-裕利,2019-04-03,支,100,20.5
新生,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
新生,DG0000000726-Emla cream5% 30g(皮),D0094-嘉鏵,2019-04-03,條,3,720
新生,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
新生,DG0000000726-Emla cream5% 30g(皮),D0094-嘉鏵,2019-04-03,條,3,720
民權,DG0000001312-SOFUNI OINTMENT 2%15G,D0234-常勝津,2019-04-03,支,31,95
民權,DG0000001446-Cetipo E.R. F.C. 驅敏持續釋放,D0004-十全,2019-04-03,粒,2000,2.5
民權,DG0000000435-PROSTIN E2 Vag. Supp(新/民),D0005-久裕,2019-04-03,顆,120,309
民權,DG0000000013-Clomid TAB 50mg,D0005-久裕,2019-04-03,顆,500,4.19
民權,DG0000001235-Toujeo 450 IU/1.5 mL INJ,D0006-大昌華嘉,2019-04-03,支,10,561.6
民權,DG0000000314-VOREN  25mg,D0022-永信藥品,2019-04-03,顆,1000,0.436
民權,DG0000000265-IBUPROFEN  400mg F.C. Tab.,D0022-永信藥品,2019-04-03,顆,3000,0.93
民權,DG0000000024-COTAZYM CAP,D0022-永信藥品,2019-04-03,顆,4000,1.08
民權,DG0000000032-FROTIN 腸溶糖衣錠 250MG,D0022-永信藥品,2019-04-03,顆,3000,0.81
民權,DG0000001354-Adapine 30mg 壓悅達持續錠,D0025-生達,2019-04-03,SET,1000,4.5
民權,DG0000000058-喜癒痔軟膏 XYLMOL OINT,D0036-杏輝,2019-04-03,條,72,49
民權,DG0000000466-siliverzine 20GM (新/小/民),D0036-杏輝,2019-04-03,條,10,33
民權,DG0000001379-Adapalene Gel0.1% 15G,D0036-杏輝,2019-04-03,支,32,45
民權,DG0000000160-D50W 20ml,D0052-信東,2019-04-03,支,720,8
民權,DG0000000446-Folic acid 5mg(民權),D0052-信東,2019-04-03,顆,1000,0.8
民權,DG0000001001-Beesix Tablets 50mg(民權),D0052-信東,2019-04-03,顆,1000,0.45
民權,DG0000000304-SUTUSSI(民/小),D0068-晟德,2019-04-03,瓶,300,15
民權,DG0000000017-Ferrum Tab 100mg,D0069-泰宗,2019-04-03,顆,2000,3.76
民權,DG0000000062-Yaz,D0087-裕利,2019-04-03,盒,25,448
民權,DG0000001260-Cosentyx INJ 150mg/ml(民權單支,D0087-裕利,2019-04-03,支,40,15554
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000001193-Novamin Tab 5mg,D0094-嘉鏵,2019-04-03,錠,2000,1.425
民權,DG0000001171-中化Nifedipine,D0094-嘉鏵,2019-04-03,粒,280,4.821
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000000718-OXBU extended-release tablets,D0094-嘉鏵,2019-04-03,顆,200,6.65
民權,DG0000001402-ELTROXIN TABLETS 昂特欣 50 MCG,D0094-嘉鏵,2019-04-03,顆,300,1.42
民權,DG0000001162-NOVOFINE 32G 6mm 胰島素筆針頭,D0094-嘉鏵,2019-04-03,支,400,3.2
民權,DG0000001223-Diamicron MR 60MG TAB,D0094-嘉鏵,2019-04-03,錠,300,3.083
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000001240-10MG CRESTOR TAB,D0094-嘉鏵,2019-04-03,錠,112,14.643
民權,DG0000001334-GLUCOBOSE 50MG華伏醣錠,D0094-嘉鏵,2019-04-03,錠,500,1.96
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000001009-Xyzal 5mg 驅異樂,D0094-嘉鏵,2019-04-03,顆,200,3.08
民權,DG0000000110-DOSTINEX TAB 0.5MG,D0094-嘉鏵,2019-04-03,盒,8,123.75
民權,DG0000001220-850MG Glucophage TAB,D0094-嘉鏵,2019-04-03,錠,210,1.857
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000000130-Aldara 5% cream (婦),D0094-嘉鏵,2019-04-03,包,12,241.667
民權,DG0000001334-GLUCOBOSE 50MG華伏醣錠,D0094-嘉鏵,2019-04-03,錠,500,1.96
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000000670-SKINOREN CREAM 30g(皮),D0094-嘉鏵,2019-04-03,條,5,210
民權,DG0000000676-ZUMELIN CREAM 20mg/G(民/小),D0094-嘉鏵,2019-04-03,條,10,38.5
民權,DG0000001310-BD Micro-Fine 32G 4mm 胰島素針,D0094-嘉鏵,2019-04-03,個,500,3.15
民權,DG0000001229-Jardiance DOU 12.5/850MG TAB,D0094-嘉鏵,2019-04-03,錠,120,15.417
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000001229-Jardiance DOU 12.5/850MG TAB,D0094-嘉鏵,2019-04-03,錠,120,15.417
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權,DG0000001171-中化Nifedipine,D0094-嘉鏵,2019-04-03,粒,140,5
民權,DG0000001311-RSV test,D0118-耀龍生技,2019-04-03,劑,20,200
民權,DG0000000864-Rapid Diagnostic test(流感快篩,D0118-耀龍生技,2019-04-03,組,80,150
民權,DG0000000704-[管]FENTANYL INJ. 10ML(新/民/,D0150-食藥署,2019-04-03,支,300,90
民權,DG0000000813-Broain 100mg,D0198-杏泰藥品,2019-04-03,顆,5000,1
民權小禾馨,DG0000000092-PREMARIN VAGINAL CREAM  14GM,D0094-嘉鏵,2019-04-03,條,10,219
民權小禾馨,DG0000000123-Actein 66.7mg/gm 3GM,D0073-健喬信元,2019-04-03,包,2000,1.64
民權小禾馨,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-04-03,包,30,7
民權小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,D0005-久裕,2019-04-03,支,100,2425
民權小禾馨,DG0000000301-RotaRix羅特律(自費)(GSK),D0087-裕利,2019-04-03,支,125,1735
民權小禾馨,DG0000000302-Anti-phen syrup(兒),D0068-晟德,2019-04-03,瓶,600,14.5
民權小禾馨,DG0000000305-CYPROMIN 0.4 mg/mlL(兒),D0068-晟德,2019-04-03,瓶,300,8
懷寧,DG0000000072-強力施美藥膏C.B. OINTMENT,D0010-中化,2019-04-02,條,200,9
懷寧,DG0000000008-Famotidine F.C.TAB 20MG,D0010-中化,2019-04-02,顆,1000,0.6
懷寧,DG0000000031-服樂淨栓劑 Metronidazole 250mg,D0022-永信藥品,2019-04-02,顆,300,3.5
懷寧,DG0000000024-COTAZYM CAP,D0022-永信藥品,2019-04-02,顆,2000,1.08
懷寧,DG0000000044-Yasmin,D0087-裕利,2019-04-02,盒,100,375.01
懷寧,DG0000001186-Boostrix補施追疫苗,D0087-裕利,2019-04-02,支,182,483.516
懷寧小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,D0005-久裕,2019-04-02,支,100,2425
懷寧小禾馨,DG0000000441-富鐵好滴劑30ml(新生/民權),D0069-泰宗,2019-04-02,滴,20,450
懷寧小禾馨,DG0000000442-Poly baby綜合維他命滴劑(新生/,D0105-廣欣,2019-04-02,罐,27,160
懷寧,DG0000000269-PROVERA 5MG (MEDROXYPROGESTERO,D0005-久裕,2019-03-28,顆,1400,1.53
懷寧,DG0000001098-ELLA 30mg Tablet,D0015-友華生技,2019-03-28,顆,13,341.538
懷寧,DG0000000113-RHO(D)IMMUNE GLOBULIN(HUMAN),D0017-天行,2019-03-28,支,1,2528
懷寧,DG0000000058-喜癒痔軟膏 XYLMOL OINT,D0036-杏輝,2019-03-28,條,72,49
懷寧,DG0000000160-D50W 20ml,D0052-信東,2019-03-28,支,1440,8
懷寧,DG0000000207-ZALAIN  Vag Supp.,D0058-科懋,2019-03-28,顆,60,93
懷寧,DG0000001160-LEVEMIR FLEX PEN瑞和密爾諾易筆,D0060-美吾髮,2019-03-28,CC,10,403
懷寧,DG0000000719-LOMEXIN vag supp 200mg(民/新/,D0073-健喬信元,2019-03-28,顆,660,37.545
懷寧,DG0000000888-WellDerm唯鼎水凝膠1PC,D0074-唯鼎生醫,2019-03-28,片,10,260
懷寧,DG0000000190-(3劑)嘉喜4價子宮頸癌疫苗,D0087-裕利,2019-03-28,支,80,2100
懷寧,DG0000000389-FLIXOTIDE EVOHALER 50 MCG (兒),D0087-裕利,2019-03-28,瓶,2,204
懷寧,DG0000001239-Crestor 5 MG TAB,D0094-嘉鏵,2019-03-28,錠,56,12.321
懷寧,DG0000000278-NEXIUM  40MG Tab.,D0094-嘉鏵,2019-03-28,顆,84,6.714
懷寧,DG0000000783-AUGMENTIN 1G,D0094-嘉鏵,2019-03-28,顆,200,7.7
懷寧,DG0000000013-Clomid TAB 50mg,D0094-嘉鏵,2019-03-28,顆,300,4.15
懷寧,DG0000001250-Thiamazol 5MG TAB,D0094-嘉鏵,2019-03-28,錠,500,0.8
懷寧,DG0000000592-Estromon  0.625mg,D0094-嘉鏵,2019-03-28,顆,1000,1.84
懷寧,DG0000001193-Novamin Tab 5mg,D0094-嘉鏵,2019-03-28,錠,1000,1.425
懷寧,DG0000001244-160MG DIOVAN TAB,D0094-嘉鏵,2019-03-28,錠,140,6.964
懷寧,DG0000001220-850MG Glucophage TAB,D0094-嘉鏵,2019-03-28,錠,210,1.857
民權,DG0000000900-Menphencala 100mL美膚可樂洗劑,D0002-人人製藥,2019-03-28,瓶,10,29.1
民權,DG0000000111-TETRACYCLINE Oint 5g,D0002-人人製藥,2019-03-28,條,200,14.55
民權,DG0000000269-PROVERA 5MG (MEDROXYPROGESTERO,D0005-久裕,2019-03-28,顆,4800,1.53
民權,DG0000000090-Cytotec 200mcg,D0005-久裕,2019-03-28,顆,300,9.723
民權,DG0000000046-UTROGESTAN 100MG,D0005-久裕,2019-03-28,顆,4950,7.805
民權,DG0000000114-CLEXANE 6000IU (ENOXAPARIN),D0006-大昌華嘉,2019-03-28,支,60,142
民權,DG0000000472-Duratocin 100mcg/ml(新生/民權),D0006-大昌華嘉,2019-03-28,支,225,1333.333
民權,DG0000000661-TESTODIOL-DEPOT INJ. 1ML(民權),D0008-大豐,2019-03-28,支,110,86.364
民權,DG0000000007-Metformin TAB 500MG,D0010-中化,2019-03-28,顆,4000,0.55
民權,DG0000000072-強力施美藥膏C.B. OINTMENT,D0010-中化,2019-03-28,條,200,9
民權,DG0000000004-DONISON TAB 5MG,D0010-中化,2019-03-28,顆,2000,0.325
民權,DG0000000004-DONISON TAB 5MG,D0010-中化,2019-03-28,顆,2000,0.325
民權,DG0000000065-YUTOPAR TAB 10MG,D0016-友勤,2019-03-28,顆,1500,4.53
民權,DG0000001251-(自費計價)HyperHEP B 0.5CC(新/,D0017-天行,2019-03-28,瓶,10,2690
民權,DG0000000271-BISLAN 12mg Tab. (Bromhexine),D0022-永信藥品,2019-03-28,顆,1000,0.25
民權,DG0000000020-BOKEY E.M CAP 100MG,D0022-永信藥品,2019-03-28,顆,4900,0.918
民權,DG0000000312-CETY 10mg Tab. (CETIRIZINE),D0022-永信藥品,2019-03-28,顆,1000,0.9
民權,DG0000000026-DOXYMYCIN E.C. CAP 100MG,D0022-永信藥品,2019-03-28,顆,1000,1.5
民權,DG0000000028-ERGOMETRINE TAB 0.2MG,D0022-永信藥品,2019-03-28,顆,3000,1.1
民權,DG0000000219-MACGEL Tab.,D0022-永信藥品,2019-03-28,顆,2000,0.54
民權,DG0000000268-MINLIFE 10mg Tab.,D0022-永信藥品,2019-03-28,顆,1000,0.9
民權,DG0000000363-NYSTATIN cap. (新生/民權),D0022-永信藥品,2019-03-28,顆,1000,2.6
民權,DG0000000171-Pilian 4mg Tab.,D0022-永信藥品,2019-03-28,顆,3000,0.36
民權,DG0000001445-*自費*易剋冒ERAFLU Cap 75mg,D0022-永信藥品,2019-03-28,粒,120,55.4
民權,DG0000000036-SORIN TAB 200MG,D0022-永信藥品,2019-03-28,顆,2000,0.8
民權,DG0000000016-PROMERAN F.C.TAB 5MG,D0025-生達,2019-03-28,顆,4000,0.47
民權,DG0000000659-Propranolol 10mg,D0025-生達,2019-03-28,顆,1000,0.65
民權,DG0000000592-Estromon  0.625mg,D0025-生達,2019-03-28,顆,2000,1.85
民權,DG0000000054-ACLOVIR CREAM 50MG/GM,D0036-杏輝,2019-03-28,條,36,39.194
民權,DG0000000593-BETAMETHASONE OINT 5gm,D0036-杏輝,2019-03-28,條,144,14.701
民權,DG0000001097-CIVIDOID GEL 10GM,D0036-杏輝,2019-03-28,條,20,29.4
民權,DG0000000056-MYCOMB CREAM 美康乳膏  10Gm,D0036-杏輝,2019-03-28,條,288,19.601
民權,DG0000000049-NINCORT ORAL GEL,D0036-杏輝,2019-03-28,條,72,39.194
民權,DG0000000702-Ketoshine凱蕾2%洗髮精(皮),D0036-杏輝,2019-03-28,瓶,3,190
民權,DG0000000058-喜癒痔軟膏 XYLMOL OINT,D0036-杏輝,2019-03-28,條,36,49
民權,DG0000000797-Curel UV milk保濕防曬乳<臉、身,D0051-花王,2019-03-28,罐,5,360
民權,DG0000000998-Curel溫和潔淨洗髮精,D0051-花王,2019-03-28,罐,5,228
民權,DG0000000700-ALDACTIN(spironolactone25mg)(,D0052-信東,2019-03-28,顆,3000,1.2
民權,DG0000000396-VITAMIN K1(PHYTOMENADIONE)(新/,D0052-信東,2019-03-28,支,400,10
民權,DG0000000638-Spersin ointment 10g,D0055-恆富,2019-03-28,條,220,70.909
民權,DG0000001160-LEVEMIR FLEX PEN瑞和密爾諾易筆,D0060-美吾髮,2019-03-28,支,20,403
民權,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,D0060-美吾髮,2019-03-28,支,20,224
民權,DG0000001164-VICTOZA INJ胰妥善注射液,D0060-美吾髮,2019-03-28,支,10,1490
民權,DG0000000351-60ml*CETIRIZINE SOL(民/小),D0068-晟德,2019-03-28,瓶,200,28
民權,DG0000000305-CYPROMIN 0.4 mg/mlL(兒),D0068-晟德,2019-03-28,瓶,300,12
民權,DG0000000357-Dinco Syrup 120ml(兒),D0068-晟德,2019-03-28,瓶,60,26
民權,DG0000001087-Exdila Liquid喘解液(兒),D0068-晟德,2019-03-28,瓶,100,16
民權,DG0000000303-IBUPROFEN依普芬口服懸浮液 (兒),D0068-晟德,2019-03-28,瓶,400,15
民權,DG0000000333-KIDSOLONE ORAL SOLUTION 60ml(,D0068-晟德,2019-03-28,瓶,50,56
民權,DG0000000296-Secorine syrup息咳寧 120ml,D0068-晟德,2019-03-28,瓶,300,22
民權,DG0000000315-Soltan syrup 舒痰液(民/小),D0068-晟德,2019-03-28,瓶,200,15
民權,DG0000000323-Strolin Liquid 60ml民/小,D0068-晟德,2019-03-28,瓶,50,22
民權,DG0000000326-WEMPTY胃利空口服懸浮液(民/小),D0068-晟德,2019-03-28,瓶,100,18
民權,DG0000000123-Actein 66.7mg/gm 3GM,D0073-健喬信元,2019-03-28,包,2800,1.64
民權,DG0000001211-Divigel 0.1%,D0073-健喬信元,2019-03-28,包,224,9.536
民權,DG0000000063-ESTRADE TAB 2MG,D0073-健喬信元,2019-03-28,顆,1500,3.2
民權,DG0000000985-WellDerm唯鼎傷痕貼片(2片/包),D0074-唯鼎生醫,2019-03-28,盒,40,1250
民權,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-03-28,支,250,70.004
民權,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-03-28,支,250,70.004
民權,DG0000000201-Tofipan-S特補樂(單方),D0082-普登,2019-03-28,粒,300,13.333
民權,DG0000001198-NALDEBAIN ER INJ 150MG/ 2 ML,D0087-裕利,2019-03-28,AMP,13,6000
民權,DG0000000174-CRINONE 8% Progesterone vag g,D0087-裕利,2019-03-28,條,150,185
民權,DG0000000907-*9價*(3劑)嘉喜子宮頸癌疫苗,D0087-裕利,2019-03-28,支,200,3100
民權,DG0000000190-(3劑)嘉喜4價子宮頸癌疫苗,D0087-裕利,2019-03-28,支,100,2100
民權,DG0000000783-AUGMENTIN 1G,D0087-裕利,2019-03-28,顆,1800,7.1
民權,DG0000000784-AUGMENTIN SYRUP 457MG/5ML(兒),D0087-裕利,2019-03-28,瓶,90,66
